,Tweet,User,retweet_counts,Like_count,Verfication
1679,"no farmers no food. we respect farmers.
#PeacefulProtestContinues 
#ਖੜਾਂਗੇ_ਅੜਾਂਗੇ_ਲੜਾਂਗੇ_ਜਿੱਤਾਂਗੇ
#FarmersStandingFirm
#IamWithFarmers
#FarmersProstest #ghazipurborder
#राकेश_टिकैत_हीरो_है
#मोदी_कायर_है
#FarmerTikaitVsModiDakait 
#BoycottBJP
#राकेश_टिकैत_किसानों_की_आवाज_है https://t.co/cuDiCLjKHH",1334478034460528642,2,978,False
1680,Shame on delhi police and godi media #GodiMedia #FarmersProtest,1301527540331233281,2,348,False
1681,#FarmersProtest with more highway blockage &amp; sit ins to follow in the coming days - a good idea for startups to cater to the protestors with food toiletries medicine face masks sanitisers &amp; other essentials,315130853,0,208,False
1682,"Stand united against #Sanghi Assault on #FarmersProtest 

#दिल्ली_वालो_सिंघु_पहुँचो
#BJPGoonsAttackingFarmers",358656129,6,18444,False
1683,@arvindgunasekar @ndtv thanks for reporting the truth behind attack of govt backed goons on #farmers at #SinghuBorder #FarmersProtest https://t.co/fcNvyOVOO9,973255843,0,26031,False
1684,".#FARMERSPROTEST 
MEDIEVAL HISTORY IS 
A WITNESS TO THE FACT 
THAT 
REALLY INDIA WAS ALWAYS 
FOR 10% TO 20% OF IT'S POPULATION
IE RULERS
CAPITALISTS
AND TO SOME EXTENT
FOR BUREAUCRATS
IF IT WAS NOT SO
HOW IT CUD HV BECAME SLAVE
SO EASILY? 
AND STILL UNDEVELOPED",2159217230,1,239,False
1685,"So many useful &amp; practical tips for any *future* state or central govt to organize, recover, overcome obstacles, recoup, and move forward towards the goal.

Even the incumbents, if... 
#FarmersProtest https://t.co/hdldTRWqNp",947445256059883521,0,19361,False
1686,"Our 'protestor farmers; 

#FarmersProtest #SinghuBorder https://t.co/yu7QFHvfpC",1479352976,24,9729,False
1687,"#FarmersProtest | Clashes break out at farmers' protest site, stones pelted, tents damaged

(HT Video)

https://t.co/mpNpbTZt1R https://t.co/6kOGCAMDCc",36327407,9,2944,True
1688,"BREAKING: Masked goons attack farmers at Delhi's Singhu Border, 
Delhi Police stands by and watches them.  #FarmersProtest https://t.co/wtQZQQiukS",1077240702780743681,2,243153,False
1689,"@BJP4India @narendramodi no more Cheap tac tics just Withdraw the Nonsense laws otherwise Resign #FarmersProtest
#BoycottBJP 
#IndiaVsPMModi",708898887113674752,0,15676,False
1690,"Why are you scared to write who these people are? Don’t mislead people #GodiMedia 

Throwing stones at the farmers is not violence now? 🤔
#FarmersProtest https://t.co/E0KbkumE46",1215916620217974785,1,4545,False
1691,"#bjpgoonsattackingfarmers
Farmers protest
#bjpgoonsattackingfarmers
#farmersprotest #BlockGodiMediaOnSocialMedia",1117663064415928322,1,1204,False
1692,"@airnewsalerts Worst PM in India 😡😡😡😡
Tension at #SinghuBorder (Delhi-Haryana border): Tents uprooted, stones pelted amid heavy police deployment

NDTV's Arvind Gunasekar reports from the protest site | #farmersprotest https://t.co/8vQsVgShEx",787174706638127104,0,7123,False
1693,"@ndtv This is nothing but successful Delhi  Pogrom reloaded by Tadipar  &amp; his personal police force Delhi police.

Ppl are watching how our Annadatas are treated by PM Modi &amp; Tadipar HM.

#IamWithFarmers
#IndiaVsPMModi

https://t.co/FvmkHK4ORt",135098069,3,43863,False
1694,"#FarmersProtest #FarmersProstests
This is inevitable when you make your close ally a scapegoat https://t.co/MyIonwHpDt",1158369667431317504,0,451,False
1695,@DelhiPolice @CPDelhi #ShameOnDelhiPolice how low can you stoop! Stop harassing &amp; torturing innocents! History will remember you as a puppet of corrupt politicians! #FarmerTikaitVsModiDakait #राकेश_टिकैत_किसानों_की_आवाज_है #farmersprotest #FarmBills2020 #farmer https://t.co/9bjURgLuaf,1333180516665872384,2,853,False
1696,When MEDIA depicts GOONS as normal people and justifies even stone-pelting. That's even worse than a sold-out media we already have. How they sleep at night? #farmersprotest,17587311,0,2829,False
1697,"Modi shah ke gunde attacking farmers.
#FarmerTikaitVsModiDakait
#FarmersProtest",1149331000876396544,4,93519,False
1698,"BJP RSS Jimmicks Tac tics no more works only and Only 
#RepealFarmLaws  otherwise Resign  #FarmersProtest",708898887113674752,0,15676,False
1699,"EMERGENCY NEEDED AT SINGHU BORDER AS SOON AS POSSIBLE 
📢 ⚠️ 🚨

PRO-BJP MOBS ARE RIDING TRACKTORS OVER WOMEN AND THEY'RE IN CRITICAL CONDITION. PLEASE HELP 

WE NEED HELP !!!! 😡😡😡😡😡

#FarmersProtest",326221809,2,4409,False
1700,"APRIL 8, 2007: @RahulGandhi with Mahendra S Tikait ( Rakesh Tikait's father), during a public meeting in Sasauli (Muzaffarnagar, UP). Tikait's ancestral village. 

RG is connected to the grassroots from day one.🙂

#FarmerTikaitVsModiDakait #FarmersProtest #IndiaVsPMModi https://t.co/xK7qcLI47k",1191567002097184773,45,2174,False
1701,"Abs disgusting 2 see #DelhiPolice running for life. The #FarmersProtest was by &amp; large peaceful. The #BJP govt tried 2 break the movement by all means. The resilient #Farmers stayed firm. So the violence was only option to break left. Bad 4 #Democracy.
#DelhiViolenceConspiracy https://t.co/vpeDuaUq6w",4045162767,0,2686,False
1702,".@DeependerSHooda - condemn the crackdown on #farmers, what happened on 26th January has hurt all of us but we stand in unison with the #farmersProtest, will raise the cause of the farmers in the Parliament and demand that the #FarmLaws be repealed. The culprits should be booked. https://t.co/u9bpyT9K1R",562400392,33,3313,False
1703,"#FarmersProtest 
#Farmer 
#BOLLYdawood WHERE ARE YOU ? 
Seems they left it to Apprentice ,Under Political Training ,to do the Damage ,with #FAKENEWS ! https://t.co/5cnVTCtF0H",891509460698636290,1,95566,False
1704,"Tension at #SinghuBorder (Delhi-Haryana border): Tents uprooted, stones pelted amid heavy police deployment

NDTV's Arvind Gunasekar reports from the protest site | #farmersprotest

https://t.co/ypR8whoK8T",249643872,22,11,True
1705,"@Ananyati @IndianExpress @ieDelhi It is our humble request to ""locals""to understand the plight of farmers.Please cooperate with the farmers.They have lost so much and it is the government's fault that they are at the border.
#IamWithFarmers 
#किसानो_के_साथ_न्याय_करो  
@Youth4Swaraj",146938365,1,20,False
